"","TLID","FEDIRP","FENAME","FETYPE","FEDIRS","FRADDL","TOADDL","FRADDR","TOADDR","p","geometry","ID"
"465",184643705,"N","Filis","St",NA,4750,4798,4751,4799,2,c(24.852087, 24.852066, 36.087027, 36.087731),488
"466",184643706,"N","Derwen","St",NA,5100,5298,5101,5299,2,c(24.855036, 24.852066, 36.087759, 36.087731),489
"467",184643707,"N","Finiatur","St",NA,4500,4598,4501,4599,2,c(24.850963, 24.850963, 36.08452, 36.08542),490
"468",184643708,"N","Delfon","St",NA,5300,5398,5301,5399,2,c(24.85217, 24.850963, 36.085393, 36.08542),491
"469",184643709,"N","Darluniau","St",NA,5300,5398,5301,5399,2,c(24.852212, 24.850963, 36.084506, 36.08452),492
"470",184643710,"N","Finiatur","St",NA,4400,4498,4401,4499,2,c(24.850963, 24.850963, 36.08362, 36.08452),493
"471",184643711,"N","Filis","St",NA,4700,4748,4701,4749,2,c(24.852149, 24.852087, 36.086309, 36.087027),494
"472",184643712,"N","Santaroza","St",NA,5100,5298,5101,5299,2,c(24.855063, 24.852087, 36.08702, 36.087027),495
"473",184643713,"N","Filis","St",NA,4600,4698,4601,4699,2,c(24.85217, 24.852149, 36.085393, 36.086309),496
"474",184643714,"N","Dentro","St",NA,5100,5298,5101,5299,2,c(24.855063, 24.852149, 36.08632, 36.086309),497
"475",184643715,"N","Filis","St",NA,4500,4598,4501,4599,2,c(24.852212, 24.85217, 36.084506, 36.085393),498
"476",184643716,"N","Delfon","St",NA,5200,5298,5201,5299,2,c(24.853663, 24.85217, 36.08542, 36.085393),499
"477",184643717,"N","Darluniau","St",NA,5200,5298,5201,5299,2,c(24.853749, 24.852212, 36.084506, 36.084506),500
"478",184643718,"N","Filis","St",NA,4400,4498,4401,4499,2,c(24.852315, 24.852212, 36.083633, 36.084506),501
"479",184643719,"N","Parla","St",NA,4874,4906,4901,4915,2,c(24.854995, 24.855003, 36.088928, 36.089515),502
"480",184643721,"N","Parla","St",NA,4822,4872,4851,4899,2,c(24.855016, 24.854995, 36.088604, 36.088928),503
"481",184643722,"N","Parla","St",NA,4800,4820,4801,4849,2,c(24.855036, 24.855016, 36.087759, 36.088604),504
"482",184643723,"N","Parla","St",NA,4750,4798,4751,4799,2,c(24.855063, 24.855036, 36.08702, 36.087759),505
"483",184643724,"N","Limnou","St",NA,4800,4910,4801,4907,2,c(24.856263, 24.856363, 36.08782, 36.08892),506
"484",184643725,"N","Derwen","St",NA,5000,5098,5001,5099,2,c(24.856263, 24.855036, 36.08782, 36.087759),507
"485",184643726,"N","Limnou","St",NA,4700,4798,4701,4799,2,c(24.856363, 24.856263, 36.08652, 36.08782),508
"486",184643727,"N","Derwen","St",NA,4900,4998,4901,4999,2,c(24.857563, 24.856263, 36.08782, 36.08782),509
"487",184643728,"N","Tolleniau","St",NA,4500,4598,4501,4599,2,c(24.853749, 24.853663, 36.084506, 36.08542),510
"488",184643729,"N","Delfon","St",NA,5100,5198,5101,5199,2,c(24.855063, 24.853663, 36.08542, 36.08542),511
"489",184643730,"N","Tolleniau","St",NA,4400,4498,4401,4499,2,c(24.853769, 24.853749, 36.083605, 36.084506),512
"490",184643731,"N","Darluniau","St",NA,5199,5101,5198,5116,2,c(24.853749, 24.85438, 36.084506, 36.084764),513
"491",184643733,"N","Darluniau","St",NA,NA,NA,5114,5100,2,c(24.85438, 24.855063, 36.084764, 36.08422),514
"492",184643734,"N","Parla","St",NA,4708,4748,4701,4749,2,c(24.855063, 24.855063, 36.08662, 36.08702),515
"493",184643735,"N","Parla","St",NA,4700,4706,4623,4699,2,c(24.855063, 24.855063, 36.08632, 36.08662),516
"494",184643736,"N","Dentro","St",NA,5000,5098,5001,5099,2,c(24.856363, 24.855063, 36.08652, 36.08662),517
"495",184643737,"N","Parla","St",NA,4600,4698,4601,4621,2,c(24.855063, 24.855063, 36.08542, 36.08632),518
"496",184643738,"N","Limnou","St",NA,4600,4698,4601,4699,2,c(24.856263, 24.856363, 36.08542, 36.08652),519
"497",184643739,"N","Parla","St",NA,4500,4598,4551,4599,2,c(24.855063, 24.855063, 36.08452, 36.08542),520
"498",184643740,"N","Delfon","St",NA,5000,5098,5001,5099,2,c(24.856263, 24.855063, 36.08542, 36.08542),521
"499",184643741,"N","Parla","St",NA,4424,4498,4501,4549,2,c(24.855063, 24.855063, 36.08422, 36.08452),522
"500",184643742,"N","Limnou","St",NA,4500,4598,4501,4599,2,c(24.856363, 24.856263, 36.08422, 36.08542),523
"501",184643743,"N","Delfon","St",NA,4900,4998,4901,4999,2,c(24.857663, 24.856263, 36.08542, 36.08542),524
"502",184643744,"N","Finiatur","St",NA,4300,4398,4301,4399,2,c(24.850965, 24.850963, 36.082703, 36.08362),525
"503",184643745,"N","Dafnidos","St",NA,5300,5398,5301,5399,2,c(24.852315, 24.850963, 36.083633, 36.08362),526
"504",184643746,"N","Finiatur","St",NA,4200,4298,4201,4299,2,c(24.850863, 24.850965, 36.08172, 36.082703),527
"505",184643747,"N","Carnero","St",NA,5400,5408,5315,5399,2,c(24.851363, 24.850863, 36.08172, 36.08172),528
"506",184643748,"N","Carnero","St",NA,5350,5398,5301,5313,2,c(24.852263, 24.851363, 36.08172, 36.08172),529
"507",184643749,"N","Finiatur","St",NA,4100,4198,4101,4199,2,c(24.851337, 24.851363, 36.080789, 36.08172),530
"508",184643750,"N","Filis","St",NA,4300,4398,4301,4399,2,c(24.852363, 24.852315, 36.08272, 36.083633),531
"509",184643751,"N","Dafnidos","St",NA,5200,5298,5201,5299,2,c(24.853769, 24.852315, 36.083605, 36.083633),532
"510",184643752,"N","Carretera","St",NA,5300,5398,5301,5399,2,c(24.852363, 24.850965, 36.08272, 36.082703),533
"511",184643753,"N","Filis","St",NA,4200,4298,4201,4299,2,c(24.852263, 24.852363, 36.08172, 36.08272),534
"512",184643754,"N","Carretera","St",NA,5200,5298,5201,5299,2,c(24.853763, 24.852363, 36.08272, 36.08272),535
"513",184643755,"N","Carnero","St",NA,5300,5348,5215,5299,2,c(24.852863, 24.852263, 36.08172, 36.08172),536
"514",184643757,"N","Carnero","St",NA,5122,5298,5201,5213,2,c(24.853763, 24.852863, 36.08172, 36.08172),537
"515",184643758,"N","Carden","St",NA,5400,5448,5401,5449,2,c(24.851337, 24.850663, 36.080789, 36.08082),538
"516",184643759,"N","Finiatur","St",NA,4000,4098,4001,4099,2,c(24.851163, 24.851337, 36.07992, 36.080789),539
"517",184643761,"N","Finiatur","St",NA,3820,3998,3801,3999,2,c(24.851263, 24.851163, 36.07902, 36.07992),540
"518",184643762,"N","Camino","St",NA,5250,5398,5303,5399,2,c(24.852763, 24.851163, 36.07992, 36.07992),541
"519",184643763,"N","Brada","St",NA,5300,5398,5301,5399,2,c(24.852863, 24.851263, 36.07902, 36.07902),542
"520",184643764,"N","Filis","St",NA,4000,4098,4001,4099,2,c(24.852763, 24.852863, 36.07992, 36.08082),543
"521",184643765,"N","Filis","St",NA,3900,3998,3901,3999,2,c(24.852863, 24.852763, 36.07902, 36.07992),544
"522",184643766,"N","Camino","St",NA,5100,5248,5101,5301,2,c(24.854864, 24.852763, 36.07992, 36.07992),545
"523",184643767,"N","Filis","St",NA,3700,3798,3701,3799,2,c(24.852264, 24.852263, 36.07612, 36.07802),546
"524",184643768,"N","Filis","St",NA,3800,3898,3801,3899,2,c(24.852864, 24.852863, 36.07812, 36.07902),547
"525",184643769,"N","Brada","St",NA,5100,5298,5101,5299,2,c(24.854864, 24.852863, 36.07902, 36.07902),548
"526",184643770,"N","Blant","St",NA,5250,5298,5251,5349,2,c(24.852864, 24.852263, 36.07812, 36.07802),549
"527",184643771,"N","Blant","St",NA,5200,5248,5125,5249,2,c(24.853564, 24.852864, 36.07802, 36.07812),550
"528",184643772,"N","Tolleniau","St",NA,4300,4398,4301,4399,2,c(24.853763, 24.853769, 36.08272, 36.083605),551
"529",184643773,"N","Tolleniau","St",NA,4200,4298,4201,4299,2,c(24.853763, 24.853763, 36.08172, 36.08272),552
"530",184643774,"N","Carretera","St",NA,5100,5198,5101,5199,2,c(24.855063, 24.853763, 36.08262, 36.08272),553
"531",184643775,"N","Parla","St",NA,4400,4422,4311,4499,2,c(24.855063, 24.855063, 36.08362, 36.08422),554
"532",184643776,"N","Darluniau","St",NA,5000,5098,5001,5099,2,c(24.856363, 24.855063, 36.08422, 36.08422),555
"533",184643777,"N","Dafnidos","St",NA,5100,5198,5101,5199,2,c(24.855063, 24.853769, 36.08362, 36.083605),556
"534",184643778,"N","Parla","St",NA,4306,4398,4301,4309,2,c(24.855063, 24.855063, 36.08302, 36.08362),557
"535",184643779,"N","Carretera","St",NA,5000,5098,5001,5099,2,c(24.856364, 24.855063, 36.08302, 36.08302),558
"536",184643780,"N","Parla","St",NA,4300,4304,4215,4299,2,c(24.855063, 24.855063, 36.08262, 36.08302),559
"537",184643781,"N","Limnou","St",NA,4300,4498,4301,4499,2,c(24.856364, 24.856363, 36.08302, 36.08422),560
"538",184643782,"N","Darluniau","St",NA,4900,4998,4901,4999,2,c(24.857564, 24.856363, 36.08422, 36.08422),561
"539",184643783,"N","Limnou","St",NA,4200,4298,4201,4299,2,c(24.856364, 24.856364, 36.08172, 36.08302),562
"540",184643784,"N","Carretera","St",NA,4900,4998,4901,4999,2,c(24.857664, 24.856364, 36.08292, 36.08302),563
"541",184643785,"N","Parla","St",NA,4200,4298,4201,4213,2,c(24.855027, 24.855063, 36.081708, 36.08262),564
"542",184643786,"N","Carnero","St",NA,5100,5120,5101,5199,2,c(24.855027, 24.853763, 36.081708, 36.08172),565
"543",184643787,"N","Carnero","St",NA,5000,5098,5001,5099,2,c(24.856364, 24.855027, 36.08172, 36.081708),566
"544",184643788,"N","Parla","St",NA,4100,4198,4101,4199,2,c(24.854839, 24.855027, 36.080857, 36.081708),567
"545",184643789,"N","Carnero","St",NA,4900,4998,4901,4999,2,c(24.857664, 24.856364, 36.08172, 36.08172),568
"546",184643791,"N","Blant","St",NA,5100,5198,5101,5123,2,c(24.854964, 24.853564, 36.07802, 36.07802),569
"547",184643792,"N","Tolleniau","St",NA,3700,3798,3701,3799,2,c(24.853364, 24.853564, 36.07612, 36.07802),570
"548",184643794,"N","Parla","St",NA,4018,4098,NA,NA,2,c(24.854839, 24.854839, 36.080728, 36.080857),571
"549",184643795,"N","Parla","St",NA,4000,4016,NA,NA,2,c(24.854864, 24.854839, 36.07992, 36.080728),572
"550",184643797,"N","Parla","St",NA,3950,3998,3951,3999,2,c(24.854964, 24.854864, 36.07932, 36.07992),573
"551",184643798,"N","Parla","St",NA,3900,3948,3901,3949,2,c(24.854864, 24.854964, 36.07902, 36.07932),574
"552",184643799,"N","Brada","St",NA,5000,5098,5001,5099,2,c(24.856264, 24.854964, 36.07932, 36.07932),575
"553",184643800,"N","Parla","St",NA,3874,3898,3875,3899,2,c(24.854964, 24.854864, 36.07882, 36.07902),576
"554",184643801,"N","Parla","St",NA,3800,3872,3801,3873,2,c(24.854964, 24.854964, 36.07802, 36.07882),577
"555",184643802,NA,"Nikomidias","St",NA,5099,5001,5098,5000,2,c(24.854964, 24.856564, 36.07882, 36.07852),578
"556",184643803,"N","Blant","St",NA,5000,5098,5001,5099,2,c(24.856264, 24.854964, 36.07802, 36.07802),579
"557",184643804,"N","Parla","St",NA,3700,3798,3701,3799,2,c(24.855064, 24.854964, 36.07662, 36.07802),580
"558",184643806,"N","Brada","St",NA,4900,4998,4805,4999,2,c(24.857364, 24.856264, 36.07932, 36.07932),581
"559",184643807,"N","Blant","St",NA,4900,4998,4949,4999,2,c(24.857664, 24.856264, 36.07802, 36.07802),582
"560",184643808,"N","Limnou","St",NA,3700,3798,3701,3801,2,c(24.856264, 24.856264, 36.07672, 36.07802),583
"561",184643811,"N","Carden","St",NA,5199,5101,5198,5100,2,c(24.852863, 24.854839, 36.08082, 36.080857),584
"562",184643812,"N","Ithakis","St",NA,4800,4998,4801,4999,3,c(24.857563, 24.857163, 24.857463, 36.08782, 36.08902, 36.08942),585
"563",184643813,"N","Derwen","St",NA,4800,4898,4801,4899,2,c(24.859063, 24.857563, 36.08772, 36.08782),586
"564",184643814,"N","Ithakis","St",NA,4700,4798,4701,4799,2,c(24.857563, 24.857563, 36.08662, 36.08782),587
"565",184643815,"N","Valmai","St",NA,4628,4668,4701,4719,2,c(24.860063, 24.859163, 36.08902, 36.08902),588
"566",184643816,"N","Omirou","St",NA,4800,4898,4801,4899,2,c(24.859063, 24.859163, 36.08772, 36.08832),589
"567",184643817,"N","Omirou","St",NA,4700,4798,4701,4799,2,c(24.858964, 24.859063, 36.08652, 36.08772),590
"568",184643818,"N","Derwen","St",NA,4600,4798,4601,4799,2,c(24.860364, 24.859063, 36.08772, 36.08772),591
"569",184643819,"N","Dentro","St",NA,NA,NA,NA,NA,2,c(24.857563, 24.856363, 36.08662, 36.08652),592
"570",184643820,"N","Ithakis","St",NA,4600,4698,4601,4699,2,c(24.857663, 24.857563, 36.08542, 36.08662),593
"571",184643821,"N","Dentro","St",NA,NA,NA,NA,NA,2,c(24.858964, 24.857563, 36.08652, 36.08662),594
"572",184643822,"N","Delfon","St",NA,4800,4898,4801,4899,2,c(24.859064, 24.857663, 36.08542, 36.08542),595
"573",184643823,"N","Ithakis","St",NA,4500,4598,4501,4599,2,c(24.857564, 24.857663, 36.08422, 36.08542),596
"574",184643824,"N","Omirou","St",NA,4600,4698,4601,4699,2,c(24.859064, 24.858964, 36.08542, 36.08652),597
"575",184643825,"N","Dentro","St",NA,4700,4798,4701,4799,2,c(24.859564, 24.858964, 36.08662, 36.08652),598
"576",184643826,"N","Delfon","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.859064, 36.08542, 36.08542),599
"577",184643827,"N","Omirou","St",NA,4500,4598,4501,4599,2,c(24.858964, 24.859064, 36.08412, 36.08542),600
"578",184643829,"N","Desafio","St",NA,NA,NA,NA,NA,2,c(24.860263, 24.860063, 36.08922, 36.08902),601
"579",184643831,"N","Desafio","St",NA,NA,NA,NA,NA,2,c(24.860663, 24.860263, 36.08952, 36.08922),602
"580",184643832,NA,"Rist","Way",NA,NA,NA,NA,NA,2,c(24.860804, 24.860663, 36.089509, 36.08952),603
"581",184643834,NA,"Rist","Way",NA,NA,NA,NA,NA,2,c(24.863918, 24.860804, 36.087884, 36.089509),604
"582",184643836,"N","Ketallinias","St",NA,4724,4800,4701,4799,2,c(24.860464, 24.860364, 36.08712, 36.08772),605
"583",184643838,"N","Ketallinias","St",NA,4600,4650,4601,4699,2,c(24.860364, 24.860464, 36.08542, 36.08712),606
"584",184643839,"N","Delfon","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.08542, 36.08542),607
"585",184643840,"N","Ketallinias","St",NA,4500,4598,4501,4599,2,c(24.860364, 24.860364, 36.08422, 36.08542),608
"586",184643841,"N","Hacia","St",NA,4600,4700,4601,4799,3,c(24.861664, 24.861764, 24.860464, 36.08542, 36.08632, 36.08712),609
"587",184643842,"N","Hacia","St",NA,4500,4598,4501,4599,2,c(24.861664, 24.861664, 36.08422, 36.08542),610
"588",184643843,"N","Delfon","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.08542, 36.08542),611
"589",184643844,"N","Ithakis","St",NA,4300,4498,4301,4499,2,c(24.857664, 24.857564, 36.08292, 36.08422),612
"590",184643845,"N","Darluniau","St",NA,4800,4898,4801,4899,2,c(24.858964, 24.857564, 36.08412, 36.08422),613
"591",184643846,"N","Ithakis","St",NA,4200,4298,4201,4299,2,c(24.857664, 24.857664, 36.08172, 36.08292),614
"592",184643847,"N","Carretera","St",NA,4800,4898,4801,4899,2,c(24.858964, 24.857664, 36.08292, 36.08292),615
"593",184643848,"N","Carnero","St",NA,4800,4898,4801,4899,2,c(24.859064, 24.857664, 36.08172, 36.08172),616
"594",184643849,"N","Ithakis","St",NA,4100,4198,4101,4199,2,c(24.857664, 24.857664, 36.08042, 36.08172),617
"595",184643850,"N","Omirou","St",NA,4300,4498,4301,4499,2,c(24.858964, 24.858964, 36.08292, 36.08412),618
"596",184643851,"N","Omirou","St",NA,4200,4298,4201,4299,2,c(24.859064, 24.858964, 36.08172, 36.08292),619
"597",184643852,"N","Carretera","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.858964, 36.08292, 36.08292),620
"598",184643853,"N","Omirou","St",NA,4150,4198,4115,4199,2,c(24.858964, 24.859064, 36.08122, 36.08172),621
"599",184643854,"N","Carnero","St",NA,4700,4798,4701,4799,2,c(24.860264, 24.859064, 36.08172, 36.08172),622
"600",184643855,"N","Omirou","St",NA,4100,4148,4101,4113,2,c(24.859064, 24.858964, 36.08052, 36.08122),623
"601",184643859,"N","Limnou","St",NA,3800,3848,3803,3849,2,c(24.856264, 24.856564, 36.07802, 36.07852),624
"602",184643860,"N","Ithakis","St",NA,NA,NA,3857,3865,2,c(24.857264, 24.857364, 36.07872, 36.07932),625
"603",184643861,"N","Brada","St",NA,4800,4898,4801,4803,2,c(24.858964, 24.857364, 36.07932, 36.07932),626
"604",184643862,NA,"Nikomidias","St",NA,4999,4901,4998,4900,2,c(24.856564, 24.857264, 36.07852, 36.07872),627
"605",184643863,"N","Nikomidias","St",NA,4800,4912,4801,4899,2,c(24.859064, 24.857264, 36.07872, 36.07872),628
"606",184643864,"N","Blant","St",NA,4800,4898,4801,4947,2,c(24.859064, 24.857664, 36.07802, 36.07802),629
"607",184643865,"N","Ithakis","St",NA,3700,3848,3701,3849,2,c(24.857564, 24.857664, 36.07662, 36.07802),630
"608",184643866,"N","Carden","St",NA,4800,4848,4801,4849,2,c(24.859064, 24.858664, 36.08052, 36.08022),631
"609",184643867,"N","Omirou","St",NA,3900,4098,3901,4099,2,c(24.858964, 24.859064, 36.07932, 36.08052),632
"610",184643868,"N","Carden","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.859064, 36.08052, 36.08052),633
"611",184643869,"N","Omirou","St",NA,3850,3898,3851,3899,2,c(24.859064, 24.858964, 36.07872, 36.07932),634
"612",184643870,"N","Brada","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.858964, 36.07932, 36.07932),635
"613",184643871,"N","Omirou","St",NA,3800,3848,3801,3849,2,c(24.859064, 24.859064, 36.07802, 36.07872),636
"614",184643873,"N","Blant","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.859064, 36.07802, 36.07802),637
"615",184643874,"N","Omirou","St",NA,3700,3798,3701,3799,2,c(24.859064, 24.859064, 36.07662, 36.07802),638
"616",184643875,"N","Darluniau","St",NA,4700,4798,4701,4799,2,c(24.860364, 24.858964, 36.08422, 36.08412),639
"617",184643876,"N","Ketallinias","St",NA,4300,4498,4301,4499,2,c(24.860364, 24.860364, 36.08292, 36.08422),640
"618",184643877,"N","Darluniau","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.08422, 36.08422),641
"619",184643878,"N","Ketallinias","St",NA,4200,4298,4201,4299,2,c(24.860264, 24.860364, 36.08172, 36.08292),642
"620",184643879,"N","Carretera","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.08292, 36.08292),643
"621",184643880,"N","Ketallinias","St",NA,4118,4198,4151,4199,2,c(24.860264, 24.860264, 36.08122, 36.08172),644
"622",184643881,"N","Carnero","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860264, 36.08172, 36.08172),645
"623",184643882,NA,"Yale","St",NA,4748,4798,4749,4799,2,c(24.858964, 24.860264, 36.08122, 36.08122),646
"624",184643883,"N","Ketallinias","St",NA,4100,4116,4101,4149,2,c(24.860364, 24.860264, 36.08052, 36.08122),647
"625",184643884,"N","Hacia","St",NA,4300,4498,4301,4499,2,c(24.861664, 24.861664, 36.08292, 36.08422),648
"626",184643885,"N","Darluniau","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.08412, 36.08422),649
"627",184643886,"N","Hacia","St",NA,4200,4298,4201,4299,2,c(24.861664, 24.861664, 36.08172, 36.08292),650
"628",184643887,"N","Carretera","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.08292, 36.08292),651
"629",184643888,"N","Hacia","St",NA,4100,4198,4101,4199,2,c(24.861664, 24.861664, 36.08052, 36.08172),652
"630",184643889,"N","Carnero","St",NA,4500,4598,4501,4599,2,c(24.862864, 24.861664, 36.08172, 36.08172),653
"631",184643890,"N","Ketallinias","St",NA,3900,4098,3901,4099,2,c(24.860364, 24.860364, 36.07932, 36.08052),654
"632",184643891,"N","Carden","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.08052, 36.08052),655
"633",184643892,"N","Ketallinias","St",NA,3850,3898,3851,3899,2,c(24.860364, 24.860364, 36.07872, 36.07932),656
"634",184643893,"N","Brada","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.07932, 36.07932),657
"635",184643894,"N","Ketallinias","St",NA,3800,3848,3801,3849,2,c(24.860364, 24.860364, 36.07802, 36.07872),658
"636",184643895,"N","Blant","St",NA,4600,4698,4601,4699,2,c(24.861664, 24.860364, 36.07802, 36.07802),659
"637",184643896,"N","Ketallinias","St",NA,3700,3798,3701,3799,2,c(24.860364, 24.860364, 36.07662, 36.07802),660
"638",184643897,"N","Hacia","St",NA,3900,4098,3901,4099,2,c(24.861664, 24.861664, 36.07932, 36.08052),661
"639",184643898,"N","Carden","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.08052, 36.08052),662
"640",184643899,"N","Hacia","St",NA,3800,3898,3801,3899,2,c(24.861664, 24.861664, 36.07802, 36.07932),663
"641",184643900,"N","Brada","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.07932, 36.07932),664
"642",184643901,"N","Hacia","St",NA,3700,3798,3701,3799,2,c(24.861664, 24.861664, 36.07662, 36.07802),665
"643",184643902,"N","Blant","St",NA,4500,4598,4501,4599,2,c(24.862964, 24.861664, 36.07802, 36.07802),666
"644",184643903,"N","Narkissou","St",NA,6400,6498,6401,6499,3,c(24.837563, 24.835663, 24.835363, 36.07702, 36.07572, 36.07562),667
"645",184643904,"N","Wenna","St",NA,3500,3698,3501,3699,2,c(24.837563, 24.837563, 36.07622, 36.07702),668
"646",184643905,"N","Bilar","St",NA,6300,6398,6301,6399,2,c(24.839163, 24.837563, 36.07692, 36.07702),669
"647",184643907,"N","Thermopilon","St",NA,3450,3498,3451,3499,2,c(24.839687, 24.839863, 36.073503, 36.07412),670
"648",184643910,"N","Thramvou","Dr",NA,NA,NA,NA,NA,2,c(24.839687, 24.839579, 36.073503, 36.07351),671
"649",184643911,"N","Thermopilon","St",NA,3316,3448,3401,3449,2,c(24.839663, 24.839687, 36.07342, 36.073503),672
"650",184643912,"N","Barwyn","St",NA,6200,6298,6201,6299,2,c(24.841863, 24.839863, 36.07402, 36.07412),673
"651",184643914,"N","Thramvou","Dr",NA,6208,6234,6217,6299,2,c(24.840662, 24.839687, 36.073442, 36.073503),674
"652",184643915,NA,"Thermopilon","St",NA,1199,1101,1198,1100,5,c(24.838481, 24.838512, 24.838526, 24.838501, 24.838673, 36.056741, 36.05637, 36.056037, 36.055806, 36.055666),675
"653",184643916,"N","Thermopilon","St",NA,NA,NA,3101,3199,2,c(24.839686, 24.839884, 36.070359, 36.071725),676
"654",184643917,"N","Hallanol","Dr",NA,3100,3198,3101,3199,4,c(24.841486, 24.841242, 24.841059, 24.8408, 36.070512, 36.070977, 36.071244, 36.071549),677
"655",184643918,"N","Bilar","St",NA,5900,6032,5901,6011,2,c(24.844363, 24.842586, 36.07622, 36.07622),678
"656",184643920,"N","Thramvou","Dr",NA,6200,6206,6201,6215,2,c(24.841563, 24.840662, 36.07262, 36.073442),679
"657",184643921,"N","Gerantoni","St",NA,3300,3498,3301,3499,2,c(24.841563, 24.841863, 36.07262, 36.07402),680
"658",184643922,"N","Barwyn","St",NA,6100,6198,6101,6199,2,c(24.842963, 24.841863, 36.07392, 36.07402),681
"659",184643926,"N","Ionnanon","St",NA,3250,3498,3201,3499,2,c(24.842363, 24.842963, 36.07202, 36.07392),682
"660",184643927,"N","Thramvou","Dr",NA,3250,6098,3251,6099,2,c(24.842763, 24.842363, 36.07182, 36.07202),683
"661",184643928,"N","Thramvou","Dr",NA,3200,3248,3201,3249,2,c(24.842963, 24.842763, 36.07132, 36.07182),684
"662",184643929,"N","Avionos","St",NA,6400,6498,6401,6499,2,c(24.838541, 24.837946, 36.070931, 36.070931),685
"663",184643930,"N","Averof","St",NA,6499,6401,6498,6400,2,c(24.837428, 24.838389, 36.070146, 36.069909),686
"664",184643932,"N","Wenna","St",NA,3099,3001,3098,3000,2,c(24.838389, 24.838465, 36.069909, 36.069352),687
"665",184643933,"N","Aveny","St",NA,6499,6301,6498,6410,6,c(24.83639, 24.836909, 24.837168, 24.837367, 24.837885, 24.838465, 36.068826, 36.068955, 36.069139, 36.069314, 36.069352, 36.069352),688
"666",184643934,"N","Aveny","St",NA,6300,6408,NA,NA,2,c(24.839686, 24.838465, 36.069268, 36.069352),689
"667",184643935,"N","Thermopilon","St",NA,3000,3314,2817,3099,2,c(24.839686, 24.839686, 36.069268, 36.070359),690
"668",184643936,"N","Thermopilon","St",NA,2800,2898,2801,2815,2,c(24.839686, 24.839686, 36.068559, 36.069268),691
"669",184643937,NA,NA,NA,NA,NA,NA,NA,NA,2,c(24.839686, 24.839991, 36.068559, 36.068009),692
"670",184643939,"N","Artakis","St",NA,6010,6298,6015,6299,2,c(24.841263, 24.839991, 36.06762, 36.068009),693
"671",184643941,"N","Arkadiou","St",NA,6252,6298,6251,6299,2,c(24.839763, 24.839263, 36.06582, 36.06602),694
"672",184643942,"N","Thermopilon","St",NA,2514,2598,2401,2599,2,c(24.839163, 24.839263, 36.06412, 36.06602),695
"673",184643943,"N","Arkadiou","St",NA,6200,6250,6201,6249,2,c(24.841163, 24.839763, 36.06562, 36.06582),696
"674",184643944,"N","Handstil","Pl",NA,2800,3198,2801,3199,2,c(24.841963, 24.841563, 36.07072, 36.07152),697
"675",184643945,"N","Averof","St",NA,6199,6001,6198,6000,6,c(24.839686, 24.840281, 24.8408, 24.841059, 24.841242, 24.841486, 36.070359, 36.070405, 36.070405, 36.070497, 36.070581, 36.070512),698
"676",184643946,"N","Hallanol","Dr",NA,NA,NA,NA,NA,2,c(24.842363, 24.841563, 36.06992, 36.07042),699
"677",184643947,"N","Averof","St",NA,5926,5998,5927,5999,2,c(24.842963, 24.841963, 36.07072, 36.07072),700
"678",184643948,"N","Aveny","St",NA,6100,6198,6101,6199,2,c(24.842463, 24.841463, 36.06842, 36.06942),701
"679",184643949,"N","Gerantoni","St",NA,2800,2830,2801,2999,2,c(24.841263, 24.841463, 36.06762, 36.06942),702
"680",184643950,"N","Thramvou","Dr",NA,3100,3198,3101,3199,2,c(24.842963, 24.842963, 36.07072, 36.07132),703
"681",184643951,"N","Avionos","St",NA,5900,5998,5901,5999,2,c(24.843563, 24.842963, 36.07142, 36.07132),704
"682",184643952,"N","Averof","St",NA,5914,5924,5915,5925,2,c(24.843663, 24.842963, 36.07072, 36.07072),705
"683",184643953,"N","Gerantoni","St",NA,2832,3098,3001,3099,2,c(24.841463, 24.842363, 36.06942, 36.06992),706
"684",184643954,"N","Hallanol","Dr",NA,2842,3098,3001,3099,2,c(24.843263, 24.842363, 36.06932, 36.06992),707
"685",184643955,NA,NA,NA,NA,NA,NA,NA,NA,2,c(24.843263, 24.843501, 36.06932, 36.069718),708
"686",184643956,"N","Hallanol","Dr",NA,2800,2840,2801,2999,2,c(24.843363, 24.843263, 36.06782, 36.06932),709
"687",184643957,"N","Gerantoni","St",NA,2600,2798,2601,2799,2,c(24.841163, 24.841263, 36.06562, 36.06762),710
"688",184643958,"N","Artakis","St",NA,6000,6008,6001,6013,2,c(24.843363, 24.841263, 36.06782, 36.06762),711
